"","study","author","year","class","order","family","genus","species","common_name","stage","sex","prenatal_trt_start","prenatal_trt_end","prenatal_dur","prenatal_unit","post_natal_trt_start","postnatal_trt_end","dur_trt_postnatal","postnatal_unit","total_trt_duration","total_trt_unit","prenatal_measure_delay","postnatal_measure_delay","measure_delay_units","envirn_type","nutrition_sum","nutrition_type","admin","fasting_period","fasting_period_units","num_tissues_types","tissue_sum","tissue","mito_preparation","mito_efficiency_dir","respiration_category","antioxidant_category","oxidative_damage_category","measurement_category","measure_listed","descrp_measure","units...42","measurement_methods","ref","t1","t2","dose","units...48","mean_t1","sd_t1","n_t1","se_t1","CI95_t1","mean_t2","sd_t2","n_t2","se_t2","CI95_t2","sample_depend","control_multiple_comparisons","type","CORT_values_available","Notes","observation","SMDH","v_SMDH","ROM","v_ROM","species_phylo"
"1431","Recio4","Nascimento","2014","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rats","both","male","0","22","23","days","0","22","23","days",46,"days","NA","55","days","nutrition","undernutrition","protein","diet","NA","NA",1,"heart","heart","isolated","NA","NA","non-enzymatic","NA","antioxidant","GSH concentration","Glutathione (GSH)  concentration","nM / mg prot","Measured fluorometerically following the procedures described by Hissin and Hilf 1976","figure4b","Low-Prot Diet (LP)","Control (NP)",NA,"NA",0.301502390166173,0.0615297063510129,9,0.0205099021170043,"NA",0.459219212383337,0.0651491008422489,9,0.0217163669474163,"NA","1","no","raw","No","View study_notes",1455,-2.37017049670425,0.426125681511657,-0.420749739225545,0.00686381331343406,"Rattus_norvegicus"
"1432","Recio4","Nascimento","2014","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rats","both","male","0","22","23","days","0","22","23","days",46,"days","NA","55","days","nutrition","undernutrition","protein","diet","NA","NA",1,"heart","heart","isolated","NA","NA","NA","NA","oxidative stress","GSSG concentration","Oxidized glutathione (GSSG) concentration","nM / mg prot","NA","figure4c","Low-Prot Diet (LP)","Control (NP)",NA,"NA",0.450162396246842,0.332416570115292,9,0.110805523371764,"NA",0.12152937377728,0.169541681703356,9,0.0565138939011187,"NA","1","no","raw","No","View study_notes",1456,1.18601144001984,0.309110405973018,1.30945240516591,0.276833620219556,"Rattus_norvegicus"
"1433","Recio6","Song","2009","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Sprague-Dawley rats","prenatal","male","14","20","7","days","NA","NA","NA","NA",7,"days","32","NA","days","disturbance","NA","NA","restrain stress 135min/day","NA","NA",1,"brain","hippocampus","isolated","NA","NA","NA","dna","oxidative damage","8-OH-dG","DNA damage by detection of 8-OH-dG","8-OH-dG/105dG","Sample analysis was performed using HP 1100 liquid chromatography system","figure3","Prenatal stress (PNS), restraint stress","Control (CON)",135,"minutes/day",2.6133745141588,NA,NA,0.12343836757357,"NA",1.67417406996113,NA,NA,0.0911299278178781,"NA","1","no","raw","No","View study_notes",1457,NA,NA,0.445322352432584,NA,"Rattus_norvegicus"
"1434","Recio6","Song","2009","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Sprague-Dawley rats","prenatal","female","14","20","7","days","NA","NA","NA","NA",7,"days","32","NA","days","disturbance","NA","NA","restrain stress 135min/day","NA","NA",1,"brain","hippocampus","isolated","NA","NA","NA","dna","oxidative damage","8-OH-dG","DNA damage by detection of 8-OH-dG","8-OH-dG/105dG","Sample analysis was performed using HP 1100 liquid chromatography system","figure3","Prenatal stress (PNS), restraint stress","Control (CON)",135,"minutes/day",2.8368267629095,NA,NA,0.135931426985008,"NA",1.59147695724597,NA,NA,0.17434758467518,"NA","2","no","raw","No","View study_notes",1458,NA,NA,0.578023601486905,NA,"Rattus_norvegicus"
"1435","Recio7","Li","2014","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Sprague-Dawley rats","prenatal","female","14","20","7","days","NA","NA","NA","NA",7,"days","32","NA","days","disturbance","NA","NA","restrain stress 45min/day","NA","NA",1,"brain","CA3","homogenate","NA","NA","NA","NA","oxidative stress","ROS production","ROS production","fluorescense (no units)","To measure intracellular ROS production, we used the fluorescent dye 2'-7'-dichlorofluo-rescin diacetate (DCFH-DA)","figure4","Prenatal stress (PS), restraint stress","Control",135,"minutes/day",142.32,8.62,6,3.5191002637985,"NA",52.44,4.77,6,1.94734434551263,"NA","1","no","raw","No","View study_notes",1459,11.9054535662106,9.48633787045535,0.998408384462081,0.00199039531772663,"Rattus_norvegicus"
"1436","Recio10","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rats","postnatal","male","NA","NA","NA","NA","4","22","19","days",19,"days","NA","39","days","nutrition","overnutrition","total food","litter size","NA","NA",1,"brain","hippocampus","isolated mitochondria","NA","basal","NA","NA","respiration","basal complex I O2 consumption","O2 consumption with substrates for complex I (glutamate and malate)","nmol / min / mg prot","O2 consumption measured in a 600-SL chamber connected to a Clark-type oxygen electrode","figure1a","Overfed (OV)","Control (NV)",-6,"pups",2.82201523156879,1.35712325041398,13,0.376398266653229,"NA",1.55979614459913,1.17025602144133,13,0.32457062236363,"NA","1","no","raw","No","View study_notes",1460,0.964605340218704,0.186470605992353,0.592896114670111,0.0610895085869787,"Rattus_norvegicus"
"1437","Recio10","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rats","postnatal","male","NA","NA","NA","NA","4","22","19","days",19,"days","NA","39","days","nutrition","overnutrition","total food","litter size","NA","NA",1,"brain","hippocampus","isolated mitochondria","NA","total oxphos","NA","NA","respiration","ADP-complex I O2 consumption","O2 consumption with substrates for complex I (glutamate and malate) + ADP","nmol / min / mg prot","O2 consumption measured in a 600-SL chamber connected to a Clark-type oxygen electrode","figure1a","Overfed (OV)","Control (NV)",-6,"pups",8.83402196916255,1.89825960098067,13,0.526482486575201,"NA",13.0961978664286,2.28600910109895,13,0.634024848476123,"NA","1","no","raw","No","View study_notes",1461,-1.9643741531295,0.24977220603592,-0.393711548817075,0.00589562804453175,"Rattus_norvegicus"
"1438","Recio10","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rats","postnatal","male","NA","NA","NA","NA","4","22","19","days",19,"days","NA","39","days","nutrition","overnutrition","total food","litter size","NA","NA",1,"brain","hippocampus","isolated mitochondria","NA","leak","NA","NA","respiration","resting state complex I O2 comsumption","O2 consumption with substrates for complex I (glutamate and malate) + oligomycin","nmol / min / mg prot","O2 consumption measured in a 600-SL chamber connected to a Clark-type oxygen electrode","figure1a","Overfed (OV)","Control (NV)",-6,"pups",2.69546940009501,0,13,0,"NA",1.82195764529736,0.406436223015556,13,0.112725126329885,"NA","1","no","raw","No","View study_notes",1462,2.94327291210021,0.527618976462619,0.391660811328359,0.00382793811255625,"Rattus_norvegicus"
"1439","Recio10","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rats","postnatal","male","NA","NA","NA","NA","4","22","19","days",19,"days","NA","39","days","nutrition","overnutrition","total food","litter size","NA","NA",1,"brain","hippocampus","isolated mitochondria","NA","ets","NA","NA","respiration","uncoupled complex I O2 comsumption","O2 consumption with substrates for complex I (glutamate and malate) + CCP","nmol / min / mg prot","O2 consumption measured in a 600-SL chamber connected to a Clark-type oxygen electrode","figure1a","Overfed (OV)","Control (NV)",-6,"pups",3.66464634831056,0.861146480182381,13,0.238839060767916,"NA",2.94510588675659,0.769270092604153,13,0.213357135658862,"NA","1","no","raw","No","View study_notes",1463,0.853369992647438,0.182029832370162,0.218587065147676,0.00949585478394281,"Rattus_norvegicus"
"1440","Recio10","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rats","postnatal","male","NA","NA","NA","NA","4","22","19","days",19,"days","NA","39","days","nutrition","overnutrition","total food","litter size","NA","NA",1,"brain","hippocampus","isolated mitochondria","NA","basal","NA","NA","respiration","basal complex II O2 comsumption","O2 consumption with substrates for complex II (succinate and rotenone)","nmol / min / mg prot","O2 consumption measured in a 600-SL chamber connected to a Clark-type oxygen electrode","figure1b","Overfed (OV)","Control (NV)",-6,"pups",5.88985878647126,0,13,0,"NA",4.18461867008356,0.893182665606967,13,0.247724299938579,"NA","1","no","raw","No","View study_notes",1464,2.61456499169476,0.451497920658159,0.341816440713559,0.00350449498491359,"Rattus_norvegicus"
"1441","Recio10","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rats","postnatal","male","NA","NA","NA","NA","4","22","19","days",19,"days","NA","39","days","nutrition","overnutrition","total food","litter size","NA","NA",1,"brain","hippocampus","isolated mitochondria","NA","total oxphos","NA","NA","respiration","ADP-complex II O2 consumption","O2 consumption with substrates for complex II (succinate and rotenone) + ADP","nmol / min / mg prot","O2 consumption measured in a 600-SL chamber connected to a Clark-type oxygen electrode","figure1b","Overfed (OV)","Control (NV)",-6,"pups",24.3624035663757,1.11647833200876,13,0.309655374923238,"NA",36.0620378527001,10.0598547639277,13,2.79010170577401,"NA","1","no","raw","No","View study_notes",1465,-1.58298362727128,0.268566654289004,-0.392199622465072,0.00614759269063588,"Rattus_norvegicus"
"1442","Recio10","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rats","postnatal","male","NA","NA","NA","NA","4","22","19","days",19,"days","NA","39","days","nutrition","overnutrition","total food","litter size","NA","NA",1,"brain","hippocampus","isolated mitochondria","NA","leak","NA","NA","respiration","resting state complex II O2 comsumption","O2 consumption with substrates for complex II (succinate and rotenone) + oligomycin","nmol / min / mg prot","O2 consumption measured in a 600-SL chamber connected to a Clark-type oxygen electrode","figure1b","Overfed (OV)","Control (NV)",-6,"pups",8.67462160647071,0,13,0,"NA",5.19046475000667,2.46010225570222,13,0.682309601986075,"NA","1","no","raw","No","View study_notes",1466,1.93953993525868,0.323408965019302,0.513578465654818,0.0172802680195513,"Rattus_norvegicus"
"1443","Recio10","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rats","postnatal","male","NA","NA","NA","NA","4","22","19","days",19,"days","NA","39","days","nutrition","overnutrition","total food","litter size","NA","NA",1,"brain","hippocampus","isolated mitochondria","NA","ets","NA","NA","respiration","uncoupled complex II O2 comsumption","O2 consumption with substrates for complex II (succinate and rotenone) + CCP","nmol / min / mg prot","O2 consumption measured in a 600-SL chamber connected to a Clark-type oxygen electrode","figure1b","Overfed (OV)","Control (NV)",-6,"pups",25.6971250100104,7.59975250822546,13,2.10779210378792,"NA",54.1213528736553,15.2611038209757,13,4.23266864205441,"NA","1","no","raw","No","View study_notes",1467,-2.28324268483723,0.31471118112365,-0.744849682326833,0.012844342420593,"Rattus_norvegicus"
"1444","Recio10","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rats","postnatal","male","NA","NA","NA","NA","4","22","19","days",19,"days","NA","39","days","nutrition","overnutrition","total food","litter size","NA","NA",1,"brain","hippocampus","isolated mitochondria","1","mitochondrial efficiency","NA","NA","respiration","RCR_ComplexI","Respiratory Control Rate with substrates for complex I (glutamate and malate)","ratio","ADP / basal state ratio with substrates for complex I (glutamate and malate)","figure1a","Overfed (OV)","Control (NV)",-6,"pups",3.47478970432681,2.29785108108641,13,0.637309222787493,"NA",8.69755200725333,5.05200335491964,13,1.40117362615222,"NA","1","no","raw","No","View study_notes",1468,-1.28872111483962,0.216209373947639,-0.917507647144501,0.0595921573479379,"Rattus_norvegicus"
"1445","Recio10","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rats","postnatal","male","NA","NA","NA","NA","4","22","19","days",19,"days","NA","39","days","nutrition","overnutrition","total food","litter size","NA","NA",1,"brain","hippocampus","isolated mitochondria","1","mitochondrial efficiency","NA","NA","respiration","RCR_ComplexII","Respiratory Control Rate with substrates for complex II (succinate and rotenone)","ratio","ADP / basal state ratio with substrates for complex II (succinate and rotenone)","figure1b","Overfed (OV)","Control (NV)",-6,"pups",4.86845098187884,0.556319421151635,13,0.154295246038359,"NA",10.8188642050193,5.63153812074898,13,1.56190765031466,"NA","1","no","raw","No","View study_notes",1469,-1.44000987729522,0.25141395354184,-0.798515483136524,0.0218468214598955,"Rattus_norvegicus"
"1446","Recio10","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rats","postnatal","male","NA","NA","NA","NA","4","22","19","days",19,"days","NA","39","days","nutrition","overnutrition","total food","litter size","NA","NA",1,"brain","hippocampus","isolated mitochondria","0","NA","NA","NA","metabolic capacity","Upc2","Uncoupled protein expression","rel mRNA expression","RT-PCR","figure1c","Overfed (OV)","Control (NV)",-6,"pups",0.813975258147674,0.489917137606788,13,0.135878566182294,"NA",1.01660498005386,0.870323385630886,13,0.241384276394429,"NA","1","no","raw","No","View study_notes",1470,-0.277846473557965,0.168707770354436,-0.222293933591051,0.0842448087677432,"Rattus_norvegicus"
"1447","Recio10","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rats","postnatal","male","NA","NA","NA","NA","4","22","19","days",19,"days","NA","39","days","nutrition","overnutrition","total food","litter size","NA","NA",1,"brain","hippocampus","homogenate","NA","NA","NA","NA","oxidative stress","RS production","Mitochondrial reactive species production","AUC","Fluorescence intensity of DCFDA incubated with 0.1 mg/mL mitochondria and respiration buffer","figure2a","Overfed (OV)","Control (NV)",-6,"pups",67.8717669621106,25.0237555478479,13,6.94034105634171,"NA",34.3518374539989,22.6877066729554,13,6.29243767169439,"NA","1","no","raw","No","View study_notes",1471,1.35903178837494,0.205512366000265,0.68096463553725,0.0440099326714429,"Rattus_norvegicus"
"1448","Recio10","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rats","postnatal","male","NA","NA","NA","NA","4","22","19","days",19,"days","NA","39","days","nutrition","overnutrition","total food","litter size","NA","NA",1,"brain","hippocampus","homogenate","NA","NA","NA","lipids","oxidative damage","MDA concentration","Lipid peroxidation","mmol / mg prot","TBARS method, Buege and Aust, 1978","figure2b","Overfed (OV)","Control (NV)",-6,"pups",13.8289981456423,2.03109288509074,13,0.563323810955751,"NA",6.57845937954192,4.35853740110215,13,1.20884077582318,"NA","1","no","raw","No","View study_notes",1472,2.06495225683058,0.292248360920109,0.742967121315371,0.0354261300477527,"Rattus_norvegicus"
"1449","Recio10","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rats","postnatal","male","NA","NA","NA","NA","4","22","19","days",19,"days","NA","39","days","nutrition","overnutrition","total food","litter size","NA","NA",1,"brain","hippocampus","homogenate","NA","NA","NA","proteins","oxidative damage","Carbonyls content","Protein oxidation","nmol / mg prot","Levine's protocol, Levine et al., 1990","figure2c","Overfed (OV)","Control (NV)",-6,"pups",11.8076247230499,4.59887528030186,13,1.2754985101994,"NA",7.12201084880434,2.12107455275979,13,0.588280235312098,"NA","1","no","raw","No","View study_notes",1473,1.26703542472432,0.214207327230313,0.505555377633531,0.0184918415443573,"Rattus_norvegicus"
"1450","Recio10","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rats","postnatal","male","NA","NA","NA","NA","4","22","19","days",19,"days","NA","39","days","nutrition","overnutrition","total food","litter size","NA","NA",1,"brain","hippocampus","homogenate","NA","NA","non-enzymatic","NA","antioxidant","GSH concentration","Reduced glutathione concentration","𝞵M / mg prot","Fluorescense intensity at 350 and 420 nm in a phospate buffer with EDTA and OPT, Hissin and Hilf, 1976","figure2d","Overfed (OV)","Control (NV)",-6,"pups",34.2801266050797,4.31986998238886,13,1.19811636344929,"NA",57.134916754587,8.37995396927249,13,2.32418105555692,"NA","1","no","raw","No","View study_notes",1474,-3.31984202261427,0.473546740633014,-0.51084964461609,0.00287632187522976,"Rattus_norvegicus"
